member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,sub_grade,home_ownership,annual_inc,dti,inq_last_6mths,mths_since_last_record,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,collections_12_mths_ex_med,mths_since_last_major_derog,last_week_pay,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,loan_status
14487494,30000,30000,30000,60,24.99,24,3,125000,14.61,0,0,0,55351,76.2,34,2,12325.87,0,0,0,0,0,95,0,0,116274,72600,0
620684,8500,8500,8400,36,7.88,5,3,47500,11.7,0,0,0,9205,52,22,2,721.4,0,0,0,0,0,74,0,0,0,0,1
69624886,14400,14400,14400,36,6.89,3,2,106000,33.84,0,0,0,390,1.9,21,1,71.66,0,0,0,0,0,4,0,84,144950,20700,0
22972676,13000,13000,13000,60,16.99,12,3,52000,13.45,1,0,0,4638,78.6,13,2,2541.06,0,0,0,0,0,65,0,0,13295,5900,0
7658755,12000,12000,12000,36,11.55,6,2,75000,22.38,0,0,0,23049,69.2,26,1,846.94,0,0,0,0,0,35,0,0,43470,33300,1
29032176,6000,6000,6000,36,7.69,4,2,31000,18.12,0,0,0,4460,39.8,11,1,497.34,0,0,0,0,0,70,0,0,81987,11200,0
5687042,22000,22000,21950,36,12.12,6,2,65000,16.86,1,0,0,22356,53.9,19,2,4277.64,0,0,0,0,0,139,0,0,198266,41500,0
45260003,11000,11000,11000,60,12.69,6,3,35000,18.86,2,0,0,12669,39.1,36,1,1008.81,0,0,0,0,0,39,0,0,41790,32400,0
1087011,9000,9000,9000,60,9.99,2,2,146760,29.79,0,0,0,35346,76.7,35,2,2378.82,0,0,0,0,0,213,0,0,0,0,1
8450642,9950,9950,9950,36,12.35,8,3,30000,18.8,0,0,0,4931,56,7,2,394.56,0,1256.62,12.5662,0,0,22,0,0,11304,8800,0
28682913,24925,24925,24925,60,13.98,9,2,82000,30.7,0,0,0,14097,34.1,36,2,3500.41,0,0,0,0,0,56,0,0,201921,41400,0
55456009,3750,3750,3750,36,17.86,20,2,50000,8.57,1,73,1,2158,28.8,18,1,344.53,0,0,0,0,68,31,0,0,366823,7500,0
72100422,18000,18000,18000,36,16.55,8,2,45000,18.05,1,66,1,3911,10,33,2,215.15,0,0,0,0,0,4,0,0,165886,35500,0
27710703,10000,10000,10000,36,14.99,15,1,70000,8.21,0,37,1,7401,58.7,12,2,1646.17,0,0,0,0,0,74,0,0,13288,12600,0
13337543,16000,16000,16000,36,11.99,6,3,47500,9.88,0,0,0,18299,58.3,7,1,617.05,0,0,0,0,0,17,0,0,18299,31400,1
67760486,7000,7000,7000,36,9.17,4,1,35000,21.81,0,0,0,8754,27.1,24,1,100.34,0,0,0,0,51,9,0,3907,14262,32300,0
2926987,15825,15825,15800,36,14.33,3,3,60000,8.8,0,0,0,15567,77.8,9,2,2810.81,0,1198.52,11.8318000016,0,0,82,0,0,17403,20000,0
1736408,15000,15000,14950,36,7.9,4,2,80000,21.49,0,0,0,49234,65.6,27,2,1896.05,0,0,0,0,0,156,0,0,406681,75000,1
7227132,17475,17475,17425,60,21,10,3,50000,26.04,0,0,0,36728,89,28,2,906.3,0,0,0,0,0,13,0,0,74413,41245,0
68289328,18325,18325,18325,36,13.67,12,1,53173.2,25.1,0,0,0,19616,76.9,15,1,391.9,0,0,0,0,0,9,0,0,33086,25500,0
1051047,5000,5000,4500,60,7.49,4,2,72600,13.59,0,0,0,4084,9.7,23,2,987.15,0,0,0,0,0,222,0,0,0,0,1
67867425,10000,10000,10000,36,17.57,16,2,85000,23.04,0,0,0,16681,76.5,22,2,279.96,0,0,0,0,68,9,0,2150,61335,21800,0
35103256,12000,12000,12000,36,10.15,4,2,52000,17.47,0,68,1,14793,56.9,36,1,1168.71,0,0,0,0,0,61,0,0,60210,26000,0
49833526,20000,20000,20000,60,13.99,12,3,66000,21.18,2,0,0,10036,41.8,13,1,1802.96,0,0,0,0,0,35,0,0,35353,24000,0
1696372,21725,21725,21725,36,14.33,3,3,71000,19.59,1,0,0,7355,79.1,29,2,2716.68,0,0,0,0,0,57,0,0,0,0,1
41373958,6000,6000,6000,36,12.39,3,3,25000,15.36,0,0,0,5071,85.9,6,1,637.46,0,0,0,0,0,52,0,0,8183,5900,0
38479476,14575,14575,14575,60,17.86,20,2,41500,18.97,1,0,0,10180,43.3,40,1,2604.54,0,0,0,0,0,57,0,0,92860,23500,0
51340603,15000,15000,15000,60,13.33,9,2,88000,12.98,1,56,1,7466,53.3,34,1,1254.42,0,0,0,0,58,35,0,0,46894,14000,0
66361833,10000,10000,10000,60,13.99,12,2,24000,6.95,0,0,0,3613,30.6,11,1,224.04,0,0,0,0,67,9,0,0,148501,11800,0
1494741,10000,10000,10000,36,7.62,3,3,34000,21.67,2,0,0,10976,58.4,23,2,1218.8,0,0,0,0,0,161,0,0,0,0,1
8439485,32350,32350,32350,60,22.7,25,3,72400,26.22,0,0,0,19382,78.8,27,2,13046.37,0,0,0,0,0,104,0,0,57821,24600,1
30055500,16575,16575,16575,60,24.99,24,2,75000,29.52,1,0,0,32543,69.8,30,1,4816.08,0,0,0,0,0,65,0,0,170930,46600,0
13637602,7000,7000,7000,36,8.9,5,3,50995,5.67,0,39,1,3982,19.7,24,2,829.9,0,0,0,0,0,91,0,0,15989,20200,1
1800702,3500,3500,3500,36,8.9,5,2,60000,17.26,0,0,0,936,93.6,35,2,500.06,0,0,0,0,0,156,0,0,233837,1000,1
58851420,24450,24450,24450,60,13.33,9,2,124000,28.42,0,0,0,58541,71.7,30,1,1562.63,0,0,0,0,0,26,0,0,244934,81600,0
3177132,6000,6000,6000,36,11.14,4,2,88000,17.37,1,0,0,17343,91.3,19,2,1085.83,0,0,0,0,48,156,0,0,240085,19000,1
47601008,4625,4625,4625,36,23.99,12,3,60000,15.04,3,30,1,758,42.1,36,2,760.18,0,0,0,1,0,39,0,2539,211374,1800,0
44246124,3550,3550,3550,36,13.99,12,3,34000,24.29,3,0,0,3645,32.8,40,1,377.5,0,0,0,0,0,48,0,0,103485,11100,0
7430044,8000,8000,8000,36,9.71,2,2,40000,15.9,0,93,1,7087,63.3,22,2,1164.92,0,0,0,0,0,117,0,0,139857,11200,1
34622539,22125,22125,22125,60,17.57,16,3,60000,18.35,0,0,0,5086,27.5,13,1,4184.66,0,0,0,0,13,61,0,0,22391,18500,0
57759468,24000,24000,24000,60,10.99,8,1,58000,16.68,0,0,0,22300,50.1,24,2,1262.17,0,0,0,0,0,26,0,0,184799,44500,0
5777400,18250,18250,18250,60,15.1,6,2,61000,26.09,1,0,0,13390,54.2,31,1,5186.41,0,0,0,0,31,117,0,0,264915,24700,0
2707664,4800,4800,4800,36,12.12,6,3,36000,19.4,0,0,0,6930,49.9,21,2,925.95,0,0,0,0,0,135,0,0,57953,13900,1
72418982,16000,16000,16000,36,9.76,6,3,250000,15.58,1,0,0,36156,63.5,16,1,0,0,0,0,0,0,0,0,0,129420,56900,0
26587719,9075,9075,9075,36,20.2,15,2,80000,16.58,1,0,0,3247,90.2,21,1,2038.54,0,0,0,0,0,74,0,0,111848,3600,0
10761429,17625,17625,17600,60,20.2,20,2,65000,32.85,1,0,0,18227,67.3,62,2,6387.82,0,0,0,0,30,113,0,0,327823,27100,0
2637053,11700,11700,11700,36,15.8,9,2,45000,8.74,2,0,0,5940,42.7,13,2,3062.79,0,0,0,0,22,152,0,0,26787,13900,1
50216999,25000,25000,25000,60,14.65,15,3,167000,7.97,1,0,0,7068,26.3,35,1,2301.15,0,0,0,0,51,35,0,0,64033,26900,0
53967696,35000,35000,35000,36,17.57,16,2,145000,8.9,1,61,1,41575,25.6,24,2,3284.03,0,0,0,0,0,31,0,0,254355,65700,0
64994916,11000,11000,10925,36,14.65,15,3,110000,19.02,1,0,0,16021,38.7,15,2,375.95,0,0,0,0,0,13,0,0,101576,41400,0
35833512,35000,35000,35000,60,12.99,3,2,165000,17.31,0,0,0,61878,93.2,29,1,4849.57,0,0,0,0,0,61,0,0,556185,66400,0
61058526,21500,21500,21500,60,14.65,15,1,43000,17.8,0,0,0,10493,34.7,22,1,1264.61,0,0,0,0,53,22,0,0,23200,30200,0
1274411,17000,17000,16975,60,19.03,10,3,56000,17.27,0,0,0,9310,59.7,11,2,8661.77,0,0,0,0,0,196,0,0,0,0,0
45341235,13700,13700,13700,36,17.57,16,2,65000,18.69,0,54,2,4643,55.3,16,2,1792.61,0,0,0,0,70,44,0,656,207625,8400,0
48451830,11175,11175,11175,36,25.57,30,3,45000,29.33,1,0,0,2029,88.2,13,2,1958.19,0,0,0,0,0,39,0,0,65485,2300,0
37727344,10000,10000,10000,60,15.59,4,2,75000,23.66,0,0,0,4574,86.3,29,2,1337.87,0,0,0,0,65,48,0,90,248611,5300,0
12848234,30000,30000,30000,36,12.85,8,2,98000,7.83,0,0,0,15696,31.6,49,2,5239.3,0,0,0,0,0,95,0,141,373534,49700,0
61607047,22000,22000,21925,60,19.99,20,3,73000,29.18,0,0,0,16818,61.6,48,2,329.72,0,0,0,0,66,9,0,124,81863,27300,1
1437973,20400,20400,20400,36,13.67,10,2,115200,14.76,1,0,0,9949,80.2,16,2,4465.79,0,0,0,0,0,139,0,0,0,0,1
14980406,5600,5600,5600,36,13.65,3,3,81000,6.77,0,43,1,770,27.5,9,1,985.02,0,0,0,0,36,91,0,0,14147,2800,1
939366,30000,30000,29975,60,17.49,20,2,68004,9.63,2,0,0,19653,48.2,31,2,4142.64,0,0,0,0,0,44,0,0,0,0,1
7225478,12000,12000,12000,60,16.99,4,2,55000,21.89,4,0,0,12716,68.7,32,2,3520.18,0,0,0,0,0,109,0,0,172831,18500,0
42573438,18000,18000,18000,60,14.99,15,2,50000,19.4,0,0,0,15215,58.5,16,1,2313.33,0,0,0,0,0,52,0,0,187073,26000,0
5788362,20000,20000,20000,60,17.27,15,3,56000,26.56,2,0,0,18903,35.1,32,2,7448.58,0,0,0,0,0,139,0,0,58250,53800,0
72270685,15000,15000,15000,36,13.67,12,3,48000,26.56,0,0,0,7494,45.1,11,1,148.09,0,0,0,0,0,4,0,0,23287,16600,0
47854453,20000,20000,20000,60,15.61,4,3,62171,16.39,0,0,0,12549,44.8,10,1,2199.6,0,0,0,0,0,39,0,0,31369,28000,0
71326089,5000,5000,5000,36,9.17,4,3,124500,18.29,1,63,1,16935,57.2,30,1,35.66,0,0,0,0,44,4,0,0,109651,29600,0
63783030,24000,24000,23975,60,16.55,8,3,83000,31.88,0,0,0,68931,61.9,42,2,1280.24,0,0,0,0,0,17,0,0,502944,111400,0
41685835,20000,20000,20000,60,13.66,9,2,90000,23.46,0,49,1,49212,74.5,18,1,2534.03,0,0,0,0,0,52,0,0,541157,66100,0
65006104,10000,10000,10000,36,11.53,10,2,54000,25.69,0,0,0,28101,56.1,33,1,268.68,0,0,0,0,0,13,0,0,295656,50100,0
27208533,6400,6400,6400,36,17.57,16,3,45000,29.41,1,118,1,17808,56.4,35,1,778.97,0,0,0,0,0,39,0,0,108124,31600,1
1253674,5000,5000,5000,36,14.27,6,1,35000,16.42,0,0,0,1410,34,8,2,1171.2,0,0,0,0,0,161,0,0,0,0,1
63009779,10000,10000,10000,60,20.99,25,3,20000,38.5,0,0,0,11180,98.9,15,1,677.86,0,0,0,0,0,17,0,278,33281,11300,0
73385703,7000,7000,7000,36,7.91,5,2,53185,11.59,2,0,0,7310,14.2,36,1,0,0,0,0,0,22,0,0,0,216288,51600,0
31637588,10000,10000,10000,36,14.49,12,2,50000,13.71,2,0,0,10211,48.6,11,1,1260.61,0,0,0,0,0,48,0,0,106123,21000,1
5237560,6000,6000,6000,36,16.29,12,3,83000,13.71,1,0,0,13326,48.6,15,1,855.16,0,0,0,0,0,52,0,0,34497,27400,1
43276857,8400,8400,8400,36,7.49,4,3,80000,19.61,0,37,3,4157,28.7,30,1,496.69,0,0,0,0,0,48,0,0,41194,14500,0
8937949,16950,16950,16950,36,12.99,8,3,56000,21.71,0,0,0,11998,60,28,2,2993.35,0,0,0,0,31,95,0,0,56446,20000,0
6341921,14400,14400,14400,36,7.62,3,3,80000,10.23,0,0,0,3638,18.4,31,2,1724.19,0,0,0,0,0,139,0,0,19549,19800,0
63018578,35000,35000,34950,60,18.55,10,2,81000,20.09,1,0,0,18781,69.3,41,1,2094.53,0,0,0,0,0,17,0,0,180351,27100,0
67807914,3000,3000,3000,36,11.53,10,3,36000,22.03,1,0,0,5967,56.8,17,1,55.06,0,0,0,0,60,9,0,0,40388,10500,0
21358291,2700,2700,2700,36,17.57,16,1,46000,25.43,0,0,0,12929,43.4,28,1,304.96,0,0,0,0,0,35,0,0,70227,29800,1
49910049,15000,15000,15000,36,10.99,8,2,82000,11.75,1,0,0,41307,71.5,31,1,883.4,0,0,0,0,46,35,0,0,258381,57800,0
43845799,8975,8975,8975,36,18.84,10,1,46000,26.56,0,0,0,5812,47.6,18,2,1295.43,0,0,0,0,0,48,0,0,27220,12200,0
42454496,2500,2500,2500,36,16.49,12,3,21000,23.13,1,0,0,7827,94.3,20,2,332.95,0,0,0,0,0,48,0,0,24723,8300,0
3557920,11250,11250,11225,60,22.95,6,3,43000,18.22,2,0,0,10832,45.5,23,1,4376.63,15.84,16.12,0,0,0,100,0,0,22735,23800,0
1859326,9000,9000,9000,36,14.09,10,3,43000,15.63,0,0,0,10455,70.6,17,2,2012.11,0,0,0,0,0,130,0,0,14328,14800,0
10783585,14000,14000,13875,36,8.9,5,2,130000,6.56,2,0,0,5619,43.9,29,2,1754.57,0,0,0,0,0,104,0,0,151107,12800,0
7607765,23000,23000,23000,36,8.9,5,2,150000,6.07,0,53,1,6062,21.3,43,1,1642.93,0,0,0,0,0,48,0,0,468840,28500,1
41402310,10000,10000,10000,36,6.03,1,3,72500,3.04,0,0,0,4708,26.3,25,1,510.6,0,0,0,0,75,52,0,0,4708,17900,0
4721690,7200,7200,7200,36,7.9,4,2,42000,8.31,0,0,0,4732,28.5,26,1,396.07,0,0,0,0,0,48,0,0,122656,16600,1
6207246,15600,15600,15600,60,18.49,8,3,49200,18.66,1,61,1,4241,26.3,38,2,5773.33,0,0,0,0,65,122,0,0,19877,16100,1
69282000,6000,6000,6000,36,14.33,15,2,68725,22,3,0,0,35332,98.7,21,1,134.54,0,0,0,0,29,9,0,0,263047,35800,0
62514159,14425,14425,14375,60,20.99,25,3,42432,30.68,0,0,0,19350,80.6,31,2,960.99,0,0,0,0,0,17,0,65,71862,24000,0
28390815,15000,15000,15000,36,6.49,2,3,95000,20.07,0,0,0,32092,51.3,32,1,1046.01,0,0,0,0,18,74,0,0,124365,62600,0
58064465,5000,5000,5000,36,13.33,9,3,36000,20.1,4,0,0,4677,28,13,1,306.61,0,0,0,0,44,26,0,1948,21121,16900,0
34682748,25000,25000,24975,36,6.49,2,2,95000,19.32,2,0,0,21795,25.1,29,2,1566.58,0,0,0,0,0,61,0,0,148297,86700,0
57325257,24000,24000,24000,36,8.18,2,3,160000,7.7,1,0,0,32874,98.4,12,2,909.76,0,0,0,0,0,26,0,0,32874,33400,0
45440963,24000,24000,24000,60,8.18,2,2,220000,10.33,0,120,1,32099,71.5,35,1,1523.53,0,0,0,0,7,44,0,0,75112,44900,0
31246753,33300,33300,33300,36,16.29,8,2,162000,17.03,2,0,0,16861,54.6,40,2,5686.3,0,0,0,0,35,65,0,0,376138,30900,0
49973901,8000,8000,8000,36,9.99,6,3,26000,14.36,0,0,0,5537,26.9,19,2,482.97,0,0,0,0,0,35,0,0,5537,20600,0
55305964,10875,10875,10875,36,19.99,20,3,159000,3.79,1,55,4,1306,19.8,24,2,1163.77,0,0,0,0,45,31,0,19478,24188,6600,0
8092644,8400,8400,8400,36,15.22,9,3,140000,19.43,2,0,0,7249,53.3,22,1,2015.46,0,0,0,0,0,126,0,75,69719,13600,0
15209865,15850,15850,15850,60,14.64,9,2,51000,24.28,0,0,0,16053,36.7,34,1,3559.94,0,0,0,0,0,91,0,0,159439,43700,0
42204443,35000,35000,35000,36,16.49,12,2,89120,15.66,1,0,0,40697,94.2,18,2,2061.91,0,0,0,0,0,43,0,0,40697,43200,0
26207012,10075,10075,10075,36,19.52,10,2,30000,8.88,1,35,1,3103,47.7,28,2,2286.07,0,0,0,0,0,74,0,0,8095,6500,0
65558051,30000,30000,30000,60,13.99,12,2,82000,12.24,1,0,0,22917,89.9,30,1,1013.71,0,0,0,0,0,13,0,0,366064,25500,0
43237307,20000,20000,20000,36,8.67,2,3,200000,26.7,0,0,0,29028,95.8,32,1,1263.83,0,0,0,0,0,48,0,0,213954,30300,0
4070974,18000,18000,18000,36,8.9,5,2,80000,14.42,2,0,0,25400,55.8,25,1,2571.86,0,0,0,0,0,152,0,0,210739,45500,0
1425559,3000,3000,3000,36,7.9,4,3,42000,24.26,0,0,0,2899,19.9,14,2,378.34,0,0,0,0,0,156,0,0,0,0,1
9167268,3075,3075,3075,36,16.2,12,1,18300,24.52,0,0,0,4865,85.4,16,2,764.87,0,0,0,0,0,117,0,0,33582,5700,0
38699975,7200,7200,7200,36,16.49,12,1,20000,33.13,2,56,1,2900,38.2,31,2,1097.17,0,0,0,0,0,56,0,0,25085,7600,0
35073079,15000,15000,15000,36,14.31,12,2,85000,33.02,0,0,0,15424,35.1,30,1,2091.78,0,0,0,0,0,61,0,0,121160,44000,0
32328642,22825,22825,22825,60,19.52,10,2,65000,19.37,0,0,0,27882,86.1,19,1,5127.46,0,0,0,0,0,65,0,0,128656,32400,0
71370335,18400,18400,18400,36,7.26,4,2,48000,20,1,0,0,18459,58.8,31,1,96.48,0,0,0,0,0,4,0,164,26913,31400,0
10439250,11775,11775,11775,36,14.3,3,3,62000,9.37,2,0,0,12173,91.5,11,2,2521.06,0,0,0,0,0,113,0,0,23672,13300,0
1551759,5000,5000,5000,36,17.27,4,2,38000,17.85,1,0,0,5062,88.8,36,2,1187.21,0,0,0,0,0,96,0,0,0,0,1
4674820,7000,7000,6950,36,11.14,4,2,68000,29.59,0,0,0,13169,96.1,35,2,1254.17,0,0,0,0,0,144,0,0,203507,13700,0
58810488,19575,19575,19575,36,17.86,20,1,82368,22.9,2,0,0,21504,68.5,25,1,1634.13,0,0,0,0,0,26,0,0,163716,31400,0
51231185,11200,11200,11200,36,14.65,15,2,110961,19.94,2,0,0,11403,57.9,49,2,920,0,0,0,0,0,26,0,0,165726,19700,1
46796364,12000,12000,11900,36,6.39,2,2,44000,6.11,0,0,0,4224,27.6,17,2,536.66,0,0,0,0,0,44,0,0,183502,15300,0
1753376,9500,9500,9500,36,13.11,8,2,50000,11.45,1,0,0,15968,60.5,16,2,931.39,0,0,0,0,0,65,0,0,15968,26400,1
67822239,11000,11000,11000,36,8.18,2,3,46000,30.49,1,0,0,11870,39.4,55,2,140.62,0,0,0,0,59,9,0,9773,54040,30100,0
33749852,30000,30000,30000,36,9.17,2,2,95000,12.97,0,0,0,30179,62.7,17,2,2672.8,0,0,0,0,0,61,0,0,278870,48100,0
51784031,3000,3000,3000,36,13.99,12,1,48000,31.93,2,0,0,6796,60.1,14,2,252.57,0,0,0,0,0,35,0,774,92302,11300,0
58882657,16000,16000,16000,60,10.99,8,1,66000,23.78,0,0,0,7511,27.6,15,1,831.67,0,0,0,0,0,26,0,1413,152437,27200,0
58821981,20000,20000,20000,60,15.61,4,3,60000,19.88,1,0,0,11637,91.6,16,2,1236.88,0,0,0,0,34,22,0,0,16193,12700,0
13128522,20000,20000,20000,36,16.99,4,2,70000,15.31,1,41,1,6183,38.2,21,2,4809.3,0,0,0,0,36,104,0,0,230077,16200,0
9002144,20000,20000,19800,36,7.62,3,3,160000,15.1,0,0,0,21977,27.6,34,2,1119.22,0,0,0,0,0,65,0,0,131268,79500,1
29994542,19725,19725,19725,60,17.57,16,2,45000,33.39,0,0,0,24713,69.8,36,1,3991.97,0,0,0,0,0,65,0,0,135767,35400,0
44407132,35000,35000,35000,60,16.55,8,2,80000,9.48,1,0,0,24127,79.1,31,2,4551.02,0,0,0,0,0,44,0,0,154295,30500,0
59801431,3200,3200,3200,36,11.53,10,3,52000,31.56,1,0,0,2941,73.5,28,1,142.37,0,0,0,0,0,26,0,0,48385,4000,0
49695894,20000,20000,20000,36,12.29,3,2,112000,13.84,1,0,0,7183,82.6,20,1,1340.87,0,0,0,0,65,35,0,0,210663,8700,0
69990481,6550,6550,6550,36,7.26,4,3,58000,17.63,0,0,0,6567,32.3,31,1,75.63,0,0,0,0,0,9,0,0,124963,20300,0
70227412,3150,3150,3000,36,18.99,15,3,37500,22.41,3,0,0,1647,35.8,9,2,46.53,0,0,0,1,0,4,0,915,34831,4600,0
1491792,8500,8500,8500,36,13.99,3,3,174692,1.12,0,0,0,5864,93.1,10,2,1361.95,0,0,0,0,0,78,0,0,0,0,1
36164509,9325,9325,9325,36,18.54,5,2,52000,28.39,2,0,0,4299,44.3,63,2,1734.86,0,0,0,1,25,61,0,0,33079,9700,0
52566459,8000,8000,8000,36,11.53,10,3,47000,27.66,1,0,0,9536,84.4,26,2,486.9,0,0,0,0,43,31,0,0,24878,11300,0
18523999,13000,13000,13000,36,10.99,6,3,101000,13.36,1,51,1,13583,71.9,25,2,1756.27,0,0,0,0,50,83,0,0,36930,18900,0
42123770,16000,16000,16000,36,8.19,5,3,80000,19.07,0,0,0,34491,47,26,1,1121.73,0,0,0,0,0,52,0,0,62949,73400,0
14289284,12000,12000,12000,36,10.99,4,2,62000,29.77,1,0,0,55749,89.8,20,1,1781.1,0,0,0,0,0,95,0,0,90030,62100,0
19135146,16000,16000,16000,36,13.35,6,3,50000,31.87,2,0,0,16775,66.3,28,1,2644.26,0,0,0,0,0,83,0,0,29880,25300,0
67738304,25000,25000,25000,60,9.17,4,3,125000,15.43,0,0,0,27282,66.3,22,1,366.82,0,0,0,0,0,9,0,0,164515,35200,0
44607408,28000,28000,28000,36,9.17,4,2,84000,15.17,0,0,0,10474,68.9,39,1,1887.22,0,0,0,0,0,44,0,0,40347,15200,0
70235583,13500,13500,13500,36,5.32,1,3,70000,5.11,0,0,0,13177,78,12,2,61.84,0,0,0,0,0,4,0,0,13177,16900,0
942479,9200,9200,8950,60,12.99,3,3,80000,15.52,0,0,0,24565,85.9,13,2,3317.66,0,0,0,0,0,244,0,0,0,0,0
17513471,13475,13475,13375,60,20.49,10,2,90000,11.13,5,0,0,5954,50,23,2,3950.73,0,0,0,0,43,87,0,0,447617,11900,0
26617398,12875,12875,12875,36,14.99,15,2,38000,24.76,0,0,0,13599,85,20,1,2217.55,0,0,0,0,0,74,0,0,177716,16000,0
57934528,8175,8175,8175,36,9.17,4,3,18620,27.87,0,116,1,9716,34.1,39,2,347.72,0,0,0,0,0,26,0,0,12305,28500,0
690410,25000,25000,22174.1254406,60,13.98,9,2,159996,12.63,3,0,0,25781,66.8,45,2,8041.48,0,0,0,0,0,161,0,0,0,0,1
53402890,27350,27350,27350,60,25.78,30,2,72000,22.33,1,0,0,15103,85.3,29,2,4084.82,0,0,0,0,0,35,0,0,232601,17700,0
39143136,30000,30000,30000,60,12.39,3,3,90000,29.6,0,0,0,26870,65.9,19,1,3701.96,0,0,0,0,0,57,0,0,70078,40800,0
41229337,21600,21600,21600,36,12.39,3,3,100000,4.37,0,0,0,19900,52.5,5,2,2309.74,0,0,0,0,0,52,0,0,19900,37900,0
60697519,20000,20000,20000,36,12.69,6,3,93564,29.38,0,0,0,27820,37.7,54,1,1035.31,0,0,0,0,0,22,0,1920,175950,73800,0
44235147,10000,10000,10000,36,13.99,12,2,25000,31.49,0,0,0,7635,61.1,11,2,1036.2,0,0,0,0,0,43,0,0,33874,12500,0
58853071,12000,12000,12000,36,8.18,2,3,56500,14.04,0,0,0,14553,52.5,14,1,383.29,0,0,0,0,0,22,0,0,22444,27700,0
59573685,35000,35000,35000,36,9.99,6,3,150000,9.16,0,82,1,37039,71,9,1,1347.69,0,0,0,0,0,22,0,0,37039,52200,0
56026450,35000,35000,35000,60,12.29,3,2,200000,14.84,0,0,0,35819,86.3,26,1,1772.19,0,0,0,0,50,26,0,0,446278,41500,0
62138852,4000,4000,4000,36,14.65,15,2,55000,4.49,0,0,0,2497,39.6,30,1,229.89,0,0,0,0,49,22,0,937,92948,6300,0
46856292,25000,25000,25000,60,9.99,6,2,178000,20.91,0,0,0,44486,82.5,32,1,1760.56,0,0,0,0,0,39,0,0,775376,62100,0
22721198,5000,5000,5000,36,9.17,2,2,119210,9.7,4,0,0,9230,43.5,42,2,465.22,0,0,0,0,42,61,0,2397,221904,21200,1
46112299,8950,8950,8950,36,12.69,6,3,27801,38.77,0,0,0,10980,53.3,18,2,833.2,0,0,0,0,0,44,0,0,23696,20600,0
18504231,20000,20000,20000,36,8.39,5,3,91000,13.6,0,0,0,7644,51.6,7,1,2046.5,0,0,0,0,0,83,0,0,39890,14800,0
67976149,25000,25000,25000,60,16.99,12,2,103000,20.86,1,0,0,15654,76,34,1,680.53,0,0,0,0,54,9,0,0,154730,20600,0
43712553,28000,28000,28000,60,13.99,12,3,122000,13.4,0,38,1,15093,55.1,40,1,3353.19,0,0,0,0,0,48,0,0,55151,27400,0
44265436,24000,24000,23875,36,6.92,4,3,70000,14.08,0,0,0,23976,37.6,35,2,833.77,0,0,0,0,19,26,0,0,36726,63700,1
1779755,18000,18000,18000,36,7.9,4,2,45000,17.71,0,0,0,14510,37.7,22,2,1846.22,0,0,0,0,0,91,0,0,131678,38500,1
39930510,35000,35000,35000,60,14.31,12,2,103000,9.74,1,0,0,13012,32.3,60,1,1505.23,0,0,0,0,43,13,0,0,158221,40300,1
2117822,10750,10750,10750,36,13.11,8,3,32000,19.73,2,0,0,12873,54.8,14,2,453.98,0,0,0,0,0,17,0,0,18632,23500,1
18274006,23025,23025,22925,36,10.15,4,1,60000,19.27,0,0,0,21397,40.3,17,2,2964.94,0,0,0,0,0,87,0,0,33280,53100,0
18464865,21000,21000,21000,36,19.52,10,1,99000,20.38,4,0,0,13700,32.9,45,1,3463.48,0,0,0,0,81,57,0,2275,251220,41700,1
71157171,11200,11200,11200,60,12.59,6,2,75000,23.42,0,77,1,10366,57.3,34,1,109.68,0,0,0,0,0,4,0,0,99581,18100,0
45461085,15000,15000,15000,36,12.29,3,1,45000,35.09,2,0,0,25754,66.9,28,1,1241.46,0,0,0,0,0,39,0,94,32863,38500,0
14428334,15000,15000,15000,36,6.03,1,2,135000,27.69,1,0,0,41471,43.1,38,1,1014.23,0,0,0,0,0,78,0,0,364241,96300,0
62298973,35000,35000,35000,36,17.86,20,2,109000,9.29,0,0,0,21698,76.1,26,1,2416.65,0,0,0,0,22,22,0,85,204018,28500,0
70326643,24000,24000,24000,36,8.38,2,3,89000,26.85,1,0,0,50097,51.3,33,1,156.43,0,0,0,0,19,4,0,0,85343,97700,0
72040457,8000,8000,8000,36,11.22,10,2,35000,19.47,1,0,0,3393,49.9,13,1,0,0,0,0,0,0,0,0,0,55869,6800,0
1868980,11250,11250,11225,36,12.12,6,3,36000,19.93,0,0,0,26448,83.7,12,2,2224.55,0,0,0,0,0,156,0,0,26448,31600,1
64806405,16000,16000,16000,60,12.69,6,2,100000,10.33,1,60,1,8394,57.9,27,1,490.2,0,0,0,0,38,13,0,440,215033,14500,0
26797767,33700,33700,33700,60,20.99,20,2,93000,18.48,4,0,0,10122,31.9,18,1,9183.59,0,0,0,0,0,74,0,598,339858,31700,0
35824045,18000,18000,18000,60,23.43,6,2,250000,3.98,4,0,0,11615,14.9,62,1,1363.33,0,0,0,0,8,17,0,434,1234441,78200,1
19818150,15000,15000,15000,36,13.35,6,2,81000,6.67,2,0,0,1711,8,21,2,1914.25,0,0,0,0,75,56,0,0,141083,21500,1
